order_id,order_datetime,quantity,product_id,product_price,product_name
10855,2017-02-18 17:48:00,1,28,3.95,Onion Bhajee
7493,2017-02-18 14:35:00,1,28,3.95,Onion Bhajee
4518,2017-02-18 11:53:00,1,38,3.95,Vegetable Rice
4518,2017-02-18 11:53:00,1,46,3.95,Masala Sauce
4518,2017-02-18 11:53:00,1,27,3.95,Dhansak Sauce
4518,2017-02-18 11:53:00,1,47,3.95,Madras Sauce
4520,2017-02-17 19:27:00,1,32,3.95,Onion Rice
10856,2017-02-17 18:51:00,1,34,3.95,Special Fried Rice
7498,2017-02-17 18:31:00,1,35,3.95,Meat Samosa
7498,2017-02-17 18:31:00,1,36,3.95,Mushroom Rice
7499,2017-02-17 18:24:00,1,39,3.95,Egg Rice
10857,2017-02-17 18:21:00,1,30,3.95,French Fries
10859,2017-02-17 17:13:00,1,38,3.95,Vegetable Rice
12229,2017-02-16 20:11:00,1,29,3.95,Lemon Rice
12229,2017-02-16 20:11:00,1,51,3.95,Prier Water (750ml)
2777,2017-02-16 19:03:00,1,28,3.95,Onion Bhajee
5390,2017-02-16 19:04:00,1,36,3.95,Mushroom Rice
2778,2017-02-16 17:18:00,1,49,3.95,Bengal Salad
2778,2017-02-16 17:18:00,1,29,3.95,Lemon Rice
4521,2017-02-15 19:20:00,1,28,3.95,Onion Bhajee
4521,2017-02-15 19:20:00,1,32,3.95,Onion Rice
4522,2017-02-15 16:53:00,1,45,3.95,Saag Rice
4523,2017-02-14 20:12:00,1,38,3.95,Vegetable Rice
4524,2017-02-14 20:03:00,1,28,3.95,Onion Bhajee
4524,2017-02-14 20:03:00,1,34,3.95,Special Fried Rice
2781,2017-02-14 19:24:00,1,35,3.95,Meat Samosa
2781,2017-02-14 19:24:00,1,30,3.95,French Fries
7503,2017-02-14 18:42:00,1,35,3.95,Meat Samosa
7503,2017-02-14 18:42:00,1,37,3.95,Korma Sauce
2783,2017-02-14 18:26:00,1,36,3.95,Mushroom Rice
10863,2017-02-14 18:16:00,1,35,3.95,Meat Samosa
2785,2017-02-14 13:24:00,1,28,3.95,Onion Bhajee
10865,2017-02-13 20:09:00,1,35,3.95,Meat Samosa
12230,2017-02-13 18:01:00,1,36,3.95,Mushroom Rice
4525,2017-02-13 17:51:00,1,28,3.95,Onion Bhajee
7504,2017-02-13 17:39:00,1,36,3.95,Mushroom Rice
7505,2017-02-13 17:18:00,1,28,3.95,Onion Bhajee
10866,2017-02-12 19:05:00,1,35,3.95,Meat Samosa
10866,2017-02-12 19:05:00,1,46,3.95,Masala Sauce
10867,2017-02-12 19:01:00,1,35,3.95,Meat Samosa
10867,2017-02-12 19:01:00,1,46,3.95,Masala Sauce
10868,2017-02-12 18:41:00,1,28,3.95,Onion Bhajee
10871,2017-02-11 20:33:00,1,35,3.95,Meat Samosa
7506,2017-02-11 19:16:00,1,36,3.95,Mushroom Rice
2786,2017-02-11 19:02:00,1,28,3.95,Onion Bhajee
2788,2017-02-11 18:15:00,2,28,3.95,Onion Bhajee
2788,2017-02-11 18:15:00,1,32,3.95,Onion Rice
4526,2017-02-11 17:48:00,2,28,3.95,Onion Bhajee
10876,2017-02-10 21:27:00,1,41,3.95,Egg Paratha
10876,2017-02-10 21:27:00,1,36,3.95,Mushroom Rice
5395,2017-02-10 19:10:00,1,36,3.95,Mushroom Rice
10878,2017-02-10 18:51:00,1,28,3.95,Onion Bhajee
10878,2017-02-10 18:51:00,1,36,3.95,Mushroom Rice
7507,2017-02-10 18:32:00,1,35,3.95,Meat Samosa
7507,2017-02-10 18:32:00,1,36,3.95,Mushroom Rice
2791,2017-02-10 18:22:00,1,28,3.95,Onion Bhajee
10879,2017-02-09 20:47:00,1,35,3.95,Meat Samosa
10879,2017-02-09 20:47:00,1,28,3.95,Onion Bhajee
4528,2017-02-09 18:54:00,2,36,3.95,Mushroom Rice
4528,2017-02-09 18:54:00,1,41,3.95,Egg Paratha
4528,2017-02-09 18:54:00,1,35,3.95,Meat Samosa
4528,2017-02-09 18:54:00,1,28,3.95,Onion Bhajee
4529,2017-02-09 18:09:00,1,44,3.95,COBRA (330ML)
7509,2017-02-09 17:12:00,1,35,3.95,Meat Samosa
10881,2017-02-08 19:32:00,2,44,3.95,COBRA (330ML)
2793,2017-02-08 19:07:00,1,28,3.95,Onion Bhajee
7510,2017-02-08 18:45:00,1,46,3.95,Masala Sauce
2794,2017-02-08 17:51:00,1,36,3.95,Mushroom Rice
5397,2017-02-08 15:58:00,3,35,3.95,Meat Samosa
5397,2017-02-08 15:58:00,3,42,3.95,Keema Rice
7511,2017-02-07 20:00:00,1,34,3.95,Special Fried Rice
4530,2017-02-07 17:40:00,1,34,3.95,Special Fried Rice
4531,2017-02-06 18:04:00,1,32,3.95,Onion Rice
4532,2017-02-06 17:55:00,1,32,3.95,Onion Rice
10885,2017-02-05 18:37:00,1,35,3.95,Meat Samosa
10885,2017-02-05 18:37:00,1,42,3.95,Keema Rice
10886,2017-02-05 18:37:00,2,28,3.95,Onion Bhajee
10886,2017-02-05 18:37:00,2,36,3.95,Mushroom Rice
10886,2017-02-05 18:37:00,1,46,3.95,Masala Sauce
2795,2017-02-05 17:55:00,1,28,3.95,Onion Bhajee
2795,2017-02-05 17:55:00,1,39,3.95,Egg Rice
2795,2017-02-05 17:55:00,1,36,3.95,Mushroom Rice
2795,2017-02-05 17:55:00,1,35,3.95,Meat Samosa
12231,2017-02-05 12:25:00,1,39,3.95,Egg Rice
12231,2017-02-05 12:25:00,1,38,3.95,Vegetable Rice
12232,2017-02-04 22:53:00,1,30,3.95,French Fries
7513,2017-02-04 20:26:00,1,35,3.95,Meat Samosa
7513,2017-02-04 20:26:00,1,38,3.95,Vegetable Rice
4533,2017-02-04 19:37:00,1,36,3.95,Mushroom Rice
4534,2017-02-04 19:15:00,1,45,3.95,Saag Rice
4535,2017-02-04 18:41:00,1,32,3.95,Onion Rice
12233,2017-02-04 18:39:00,1,28,3.95,Onion Bhajee
12233,2017-02-04 18:39:00,1,35,3.95,Meat Samosa
12233,2017-02-04 18:39:00,1,32,3.95,Onion Rice
2799,2017-02-04 18:12:00,3,28,3.95,Onion Bhajee
2799,2017-02-04 18:12:00,1,39,3.95,Egg Rice
2799,2017-02-04 18:12:00,2,42,3.95,Keema Rice
10888,2017-02-04 18:07:00,1,43,3.95,Stuffed Paratha
10888,2017-02-04 18:07:00,2,28,3.95,Onion Bhajee
2800,2017-02-04 17:33:00,1,46,3.95,Masala Sauce
2800,2017-02-04 17:33:00,1,32,3.95,Onion Rice
12234,2017-02-04 17:30:00,3,35,3.95,Meat Samosa
12234,2017-02-04 17:30:00,1,39,3.95,Egg Rice
10889,2017-02-04 17:23:00,3,35,3.95,Meat Samosa
10890,2017-02-03 20:24:00,1,35,3.95,Meat Samosa
10890,2017-02-03 20:24:00,1,36,3.95,Mushroom Rice
10892,2017-02-03 13:58:00,3,35,3.95,Meat Samosa
10894,2017-02-01 21:41:00,1,30,3.95,French Fries
4536,2017-02-01 19:07:00,1,34,3.95,Special Fried Rice
2806,2017-01-31 19:17:00,1,28,3.95,Onion Bhajee
2806,2017-01-31 19:17:00,1,43,3.95,Stuffed Paratha
10897,2017-01-31 19:05:00,1,34,3.95,Special Fried Rice
4537,2017-01-31 17:49:00,2,28,3.95,Onion Bhajee
4537,2017-01-31 17:49:00,1,32,3.95,Onion Rice
2807,2017-01-31 17:47:00,1,28,3.95,Onion Bhajee
12235,2017-01-31 11:56:00,1,31,3.95,Garlic Rice
12235,2017-01-31 11:56:00,1,39,3.95,Egg Rice
10900,2017-01-29 18:53:00,1,28,3.95,Onion Bhajee
10900,2017-01-29 18:53:00,1,39,3.95,Egg Rice
7522,2017-01-28 20:40:00,1,34,3.95,Special Fried Rice
7522,2017-01-28 20:40:00,1,29,3.95,Lemon Rice
7523,2017-01-28 19:49:00,1,28,3.95,Onion Bhajee
7524,2017-01-28 19:24:00,1,36,3.95,Mushroom Rice
12236,2017-01-28 18:58:00,1,35,3.95,Meat Samosa
10902,2017-01-28 18:17:00,3,32,3.95,Onion Rice
10903,2017-01-28 17:49:00,2,28,3.95,Onion Bhajee
10903,2017-01-28 17:49:00,1,34,3.95,Special Fried Rice
10903,2017-01-28 17:49:00,1,42,3.95,Keema Rice
10904,2017-01-28 17:09:00,1,36,3.95,Mushroom Rice
7527,2017-01-28 17:09:00,1,46,3.95,Masala Sauce
7528,2017-01-28 17:00:00,1,47,3.95,Madras Sauce
5402,2017-01-28 16:51:00,1,36,3.95,Mushroom Rice
7529,2017-01-27 20:37:00,1,34,3.95,Special Fried Rice
7530,2017-01-27 20:13:00,1,28,3.95,Onion Bhajee
7530,2017-01-27 20:13:00,1,30,3.95,French Fries
2812,2017-01-27 19:48:00,1,35,3.95,Meat Samosa
10906,2017-01-27 19:29:00,1,28,3.95,Onion Bhajee
10907,2017-01-27 19:32:00,1,34,3.95,Special Fried Rice
10907,2017-01-27 19:32:00,1,30,3.95,French Fries
2816,2017-01-27 18:38:00,1,49,3.95,Bengal Salad
2816,2017-01-27 18:38:00,1,38,3.95,Vegetable Rice
10908,2017-01-27 18:31:00,1,45,3.95,Saag Rice
10908,2017-01-27 18:31:00,1,32,3.95,Onion Rice
10909,2017-01-27 18:29:00,1,28,3.95,Onion Bhajee
10909,2017-01-27 18:29:00,1,34,3.95,Special Fried Rice
7532,2017-01-27 18:26:00,1,35,3.95,Meat Samosa
7532,2017-01-27 18:26:00,1,36,3.95,Mushroom Rice
4538,2017-01-27 18:26:00,1,28,3.95,Onion Bhajee
2818,2017-01-26 18:32:00,1,28,3.95,Onion Bhajee
12237,2017-01-26 18:23:00,1,36,3.95,Mushroom Rice
7534,2017-01-26 11:51:00,1,28,3.95,Onion Bhajee
7534,2017-01-26 11:51:00,1,36,3.95,Mushroom Rice
7534,2017-01-26 11:51:00,1,39,3.95,Egg Rice
7534,2017-01-26 11:51:00,2,34,3.95,Special Fried Rice
10915,2017-01-25 19:49:00,1,36,3.95,Mushroom Rice
5405,2017-01-25 19:47:00,1,47,3.95,Madras Sauce
5405,2017-01-25 19:47:00,1,44,3.95,COBRA (330ML)
10916,2017-01-25 19:28:00,1,32,3.95,Onion Rice
2820,2017-01-25 18:53:00,1,35,3.95,Meat Samosa
10917,2017-01-25 17:53:00,1,35,3.95,Meat Samosa
10917,2017-01-25 17:53:00,1,37,3.95,Korma Sauce
4541,2017-01-24 17:21:00,1,34,3.95,Special Fried Rice
2823,2017-01-24 17:20:00,1,35,3.95,Meat Samosa
2823,2017-01-24 17:20:00,1,30,3.95,French Fries
2825,2017-01-23 19:51:00,1,36,3.95,Mushroom Rice
10919,2017-01-23 19:28:00,1,28,3.95,Onion Bhajee
2827,2017-01-23 18:15:00,1,38,3.95,Vegetable Rice
4542,2017-01-23 17:52:00,1,28,3.95,Onion Bhajee
10920,2017-01-23 16:54:00,1,40,3.95,Curry Sauce
10920,2017-01-23 16:54:00,1,36,3.95,Mushroom Rice
10920,2017-01-23 16:54:00,1,34,3.95,Special Fried Rice
2828,2017-01-22 17:31:00,4,38,3.95,Vegetable Rice
2829,2017-01-21 20:57:00,1,31,3.95,Garlic Rice
10921,2017-01-21 20:09:00,1,28,3.95,Onion Bhajee
10921,2017-01-21 20:09:00,1,35,3.95,Meat Samosa
10922,2017-01-21 19:15:00,1,39,3.95,Egg Rice
2830,2017-01-21 18:26:00,1,35,3.95,Meat Samosa
2830,2017-01-21 18:26:00,1,28,3.95,Onion Bhajee
2830,2017-01-21 18:26:00,1,34,3.95,Special Fried Rice
2831,2017-01-21 18:18:00,1,35,3.95,Meat Samosa
2831,2017-01-21 18:18:00,1,28,3.95,Onion Bhajee
2831,2017-01-21 18:18:00,1,34,3.95,Special Fried Rice
2832,2017-01-21 17:45:00,2,28,3.95,Onion Bhajee
2832,2017-01-21 17:45:00,1,31,3.95,Garlic Rice
2832,2017-01-21 17:45:00,1,42,3.95,Keema Rice
7538,2017-01-20 20:34:00,1,35,3.95,Meat Samosa
10926,2017-01-20 19:56:00,2,28,3.95,Onion Bhajee
10926,2017-01-20 19:56:00,1,32,3.95,Onion Rice
12238,2017-01-20 18:20:00,1,38,3.95,Vegetable Rice
5410,2017-01-20 18:18:00,1,34,3.95,Special Fried Rice
10927,2017-01-20 17:49:00,1,30,3.95,French Fries
10928,2017-01-20 14:04:00,1,34,3.95,Special Fried Rice
4547,2017-01-19 20:28:00,1,42,3.95,Keema Rice
7541,2017-01-19 18:58:00,1,35,3.95,Meat Samosa
4548,2017-01-19 18:57:00,1,36,3.95,Mushroom Rice
10932,2017-01-19 17:52:00,1,28,3.95,Onion Bhajee
4549,2017-01-18 19:37:00,1,28,3.95,Onion Bhajee
2834,2017-01-18 18:37:00,1,28,3.95,Onion Bhajee
4551,2017-01-18 17:39:00,1,34,3.95,Special Fried Rice
12239,2017-01-18 17:06:00,1,28,3.95,Onion Bhajee
12239,2017-01-18 17:06:00,1,42,3.95,Keema Rice
7543,2017-01-16 20:15:00,2,35,3.95,Meat Samosa
12240,2017-01-16 18:39:00,1,31,3.95,Garlic Rice
7545,2017-01-16 18:03:00,1,28,3.95,Onion Bhajee
7545,2017-01-16 18:03:00,1,39,3.95,Egg Rice
7546,2017-01-16 17:05:00,1,32,3.95,Onion Rice
10935,2017-01-15 20:47:00,1,50,3.95,Still Water (750ml)
12241,2017-01-15 18:01:00,1,29,3.95,Lemon Rice
4552,2017-01-15 17:23:00,1,34,3.95,Special Fried Rice
10936,2017-01-15 17:11:00,1,34,3.95,Special Fried Rice
10937,2017-01-15 17:00:00,2,43,3.95,Stuffed Paratha
12242,2017-01-15 00:04:00,1,35,3.95,Meat Samosa
10938,2017-01-14 20:12:00,1,32,3.95,Onion Rice
10938,2017-01-14 20:12:00,1,36,3.95,Mushroom Rice
2837,2017-01-14 20:03:00,1,46,3.95,Masala Sauce
2838,2017-01-14 19:57:00,1,46,3.95,Masala Sauce
2839,2017-01-14 19:15:00,1,39,3.95,Egg Rice
2840,2017-01-14 19:01:00,1,28,3.95,Onion Bhajee
10939,2017-01-14 18:14:00,1,30,3.95,French Fries
10940,2017-01-14 16:54:00,1,30,3.95,French Fries
7547,2017-01-13 18:41:00,1,28,3.95,Onion Bhajee
10942,2017-01-13 18:21:00,1,28,3.95,Onion Bhajee
7548,2017-01-13 17:56:00,1,48,3.95,Vindaloo Sauce
2845,2017-01-13 17:39:00,1,28,3.95,Onion Bhajee
2845,2017-01-13 17:39:00,1,36,3.95,Mushroom Rice
2846,2017-01-12 19:01:00,1,42,3.95,Keema Rice
2847,2017-01-12 18:47:00,1,28,3.95,Onion Bhajee
10946,2017-01-11 19:15:00,1,36,3.95,Mushroom Rice
12243,2017-01-11 18:50:00,1,35,3.95,Meat Samosa
12243,2017-01-11 18:50:00,1,28,3.95,Onion Bhajee
12243,2017-01-11 18:50:00,1,42,3.95,Keema Rice
2850,2017-01-09 12:25:00,1,28,3.95,Onion Bhajee
2851,2017-01-08 21:38:00,1,31,3.95,Garlic Rice
10949,2017-01-08 19:41:00,1,38,3.95,Vegetable Rice
7551,2017-01-08 19:12:00,1,28,3.95,Onion Bhajee
10950,2017-01-08 18:59:00,1,28,3.95,Onion Bhajee
7552,2017-01-08 18:38:00,1,37,3.95,Korma Sauce
7552,2017-01-08 18:38:00,1,36,3.95,Mushroom Rice
5418,2017-01-08 18:35:00,1,35,3.95,Meat Samosa
10951,2017-01-08 18:02:00,1,28,3.95,Onion Bhajee
12244,2017-01-08 17:43:00,1,39,3.95,Egg Rice
2852,2017-01-08 17:23:00,1,42,3.95,Keema Rice
10952,2017-01-08 17:13:00,1,39,3.95,Egg Rice
10952,2017-01-08 17:13:00,1,41,3.95,Egg Paratha
5420,2017-01-08 16:56:00,1,37,3.95,Korma Sauce
5420,2017-01-08 16:56:00,1,34,3.95,Special Fried Rice
5420,2017-01-08 16:56:00,1,30,3.95,French Fries
10953,2017-01-07 20:48:00,1,36,3.95,Mushroom Rice
7553,2017-01-07 19:36:00,1,28,3.95,Onion Bhajee
7553,2017-01-07 19:36:00,1,30,3.95,French Fries
2854,2017-01-07 19:29:00,1,28,3.95,Onion Bhajee
10954,2017-01-07 19:21:00,1,32,3.95,Onion Rice
10955,2017-01-07 19:12:00,1,35,3.95,Meat Samosa
10955,2017-01-07 19:12:00,1,37,3.95,Korma Sauce
10955,2017-01-07 19:12:00,1,42,3.95,Keema Rice
4554,2017-01-07 18:28:00,1,32,3.95,Onion Rice
4555,2017-01-07 18:16:00,1,28,3.95,Onion Bhajee
4555,2017-01-07 18:16:00,2,30,3.95,French Fries
2855,2017-01-07 18:04:00,3,36,3.95,Mushroom Rice
2855,2017-01-07 18:04:00,3,35,3.95,Meat Samosa
10958,2017-01-07 17:54:00,2,28,3.95,Onion Bhajee
10958,2017-01-07 17:54:00,1,42,3.95,Keema Rice
10958,2017-01-07 17:54:00,1,39,3.95,Egg Rice
10960,2017-01-07 17:25:00,1,30,3.95,French Fries
5422,2017-01-06 20:09:00,1,44,3.95,COBRA (330ML)
10961,2017-01-06 19:49:00,1,28,3.95,Onion Bhajee
2856,2017-01-06 19:04:00,2,36,3.95,Mushroom Rice
2857,2017-01-06 18:43:00,1,29,3.95,Lemon Rice
7555,2017-01-06 18:28:00,1,35,3.95,Meat Samosa
7555,2017-01-06 18:28:00,1,36,3.95,Mushroom Rice
7556,2017-01-06 18:25:00,1,39,3.95,Egg Rice
7556,2017-01-06 18:25:00,1,28,3.95,Onion Bhajee
12245,2017-01-06 18:12:00,1,38,3.95,Vegetable Rice
10963,2017-01-06 17:34:00,1,28,3.95,Onion Bhajee
10963,2017-01-06 17:34:00,1,31,3.95,Garlic Rice
10964,2017-01-06 17:32:00,2,32,3.95,Onion Rice
2858,2017-01-05 17:38:00,1,28,3.95,Onion Bhajee
2858,2017-01-05 17:38:00,1,32,3.95,Onion Rice
10965,2017-01-05 17:35:00,1,35,3.95,Meat Samosa
10965,2017-01-05 17:35:00,1,30,3.95,French Fries
7558,2017-01-05 13:37:00,1,35,3.95,Meat Samosa
2860,2017-01-04 18:23:00,1,35,3.95,Meat Samosa
2860,2017-01-04 18:23:00,1,28,3.95,Onion Bhajee
2860,2017-01-04 18:23:00,1,34,3.95,Special Fried Rice
7559,2017-01-04 18:10:00,1,35,3.95,Meat Samosa
7559,2017-01-04 18:10:00,1,28,3.95,Onion Bhajee
7559,2017-01-04 18:10:00,1,46,3.95,Masala Sauce
10966,2017-01-04 17:16:00,1,35,3.95,Meat Samosa
7561,2017-01-04 17:04:00,1,29,3.95,Lemon Rice
12246,2017-01-04 13:18:00,1,38,3.95,Vegetable Rice
10968,2017-01-03 19:07:00,1,36,3.95,Mushroom Rice
10968,2017-01-03 19:07:00,1,42,3.95,Keema Rice
10968,2017-01-03 19:07:00,2,28,3.95,Onion Bhajee
7563,2017-01-03 17:35:00,2,28,3.95,Onion Bhajee
10970,2017-01-02 20:53:00,1,30,3.95,French Fries
2865,2017-01-02 18:49:00,1,36,3.95,Mushroom Rice
2866,2017-01-02 18:17:00,1,46,3.95,Masala Sauce
12247,2017-01-02 18:16:00,1,32,3.95,Onion Rice
4560,2017-01-01 19:05:00,1,28,3.95,Onion Bhajee
4560,2017-01-01 19:05:00,1,34,3.95,Special Fried Rice
2867,2017-01-01 18:51:00,1,45,3.95,Saag Rice
12248,2017-01-01 18:48:00,1,36,3.95,Mushroom Rice
2868,2017-01-01 18:28:00,1,28,3.95,Onion Bhajee
2868,2017-01-01 18:28:00,1,31,3.95,Garlic Rice
2869,2017-01-01 18:20:00,1,36,3.95,Mushroom Rice
2869,2017-01-01 18:20:00,1,28,3.95,Onion Bhajee
7566,2017-01-01 17:51:00,1,46,3.95,Masala Sauce
7566,2017-01-01 17:51:00,1,30,3.95,French Fries
7566,2017-01-01 17:51:00,1,40,3.95,Curry Sauce
7567,2016-12-31 21:45:00,1,30,3.95,French Fries
7567,2016-12-31 21:45:00,1,34,3.95,Special Fried Rice
7567,2016-12-31 21:45:00,1,40,3.95,Curry Sauce
7567,2016-12-31 21:45:00,1,37,3.95,Korma Sauce
7567,2016-12-31 21:45:00,1,50,3.95,Still Water (750ml)
10973,2016-12-31 21:20:00,1,36,3.95,Mushroom Rice
2872,2016-12-31 20:26:00,1,30,3.95,French Fries
2872,2016-12-31 20:26:00,1,36,3.95,Mushroom Rice
2873,2016-12-31 20:26:00,1,28,3.95,Onion Bhajee
10974,2016-12-31 20:12:00,1,35,3.95,Meat Samosa
10974,2016-12-31 20:12:00,1,37,3.95,Korma Sauce
10974,2016-12-31 20:12:00,1,39,3.95,Egg Rice
10974,2016-12-31 20:12:00,1,42,3.95,Keema Rice
10975,2016-12-31 19:15:00,1,34,3.95,Special Fried Rice
7568,2016-12-31 18:57:00,1,28,3.95,Onion Bhajee
4561,2016-12-31 18:44:00,1,28,3.95,Onion Bhajee
4561,2016-12-31 18:44:00,1,32,3.95,Onion Rice
4562,2016-12-31 18:33:00,1,42,3.95,Keema Rice
7569,2016-12-31 18:26:00,1,35,3.95,Meat Samosa
7569,2016-12-31 18:26:00,1,36,3.95,Mushroom Rice
2875,2016-12-31 18:24:00,1,28,3.95,Onion Bhajee
10978,2016-12-31 18:14:00,1,28,3.95,Onion Bhajee
10980,2016-12-31 17:46:00,1,28,3.95,Onion Bhajee
10980,2016-12-31 17:46:00,4,34,3.95,Special Fried Rice
2877,2016-12-31 17:34:00,1,34,3.95,Special Fried Rice
4563,2016-12-31 17:32:00,1,36,3.95,Mushroom Rice
2879,2016-12-30 20:01:00,1,31,3.95,Garlic Rice
10982,2016-12-30 18:13:00,1,29,3.95,Lemon Rice
2880,2016-12-30 17:56:00,1,28,3.95,Onion Bhajee
5427,2016-12-30 16:56:00,1,34,3.95,Special Fried Rice
5427,2016-12-30 16:56:00,1,30,3.95,French Fries
7572,2016-12-29 19:32:00,1,34,3.95,Special Fried Rice
10984,2016-12-28 21:16:00,1,35,3.95,Meat Samosa
7573,2016-12-28 19:56:00,1,28,3.95,Onion Bhajee
10985,2016-12-28 19:44:00,1,32,3.95,Onion Rice
10986,2016-12-28 18:02:00,1,28,3.95,Onion Bhajee
10987,2016-12-28 17:41:00,1,28,3.95,Onion Bhajee
4566,2016-12-28 17:03:00,1,28,3.95,Onion Bhajee
4566,2016-12-28 17:03:00,1,32,3.95,Onion Rice
10990,2016-12-27 21:09:00,1,42,3.95,Keema Rice
2885,2016-12-27 19:22:00,1,28,3.95,Onion Bhajee
2887,2016-12-27 18:02:00,1,28,3.95,Onion Bhajee
7575,2016-12-27 17:41:00,1,28,3.95,Onion Bhajee
2890,2016-12-26 17:59:00,1,28,3.95,Onion Bhajee
12249,2016-12-25 15:51:00,5,34,3.95,Special Fried Rice
4568,2016-12-24 21:18:00,1,42,3.95,Keema Rice
12250,2016-12-24 20:38:00,2,34,3.95,Special Fried Rice
12250,2016-12-24 20:38:00,1,39,3.95,Egg Rice
12251,2016-12-24 18:48:00,1,36,3.95,Mushroom Rice
2891,2016-12-24 18:44:00,1,36,3.95,Mushroom Rice
2891,2016-12-24 18:44:00,1,38,3.95,Vegetable Rice
2892,2016-12-24 17:31:00,1,36,3.95,Mushroom Rice
4569,2016-12-24 16:10:00,1,30,3.95,French Fries
5430,2016-12-24 15:40:00,1,36,3.95,Mushroom Rice
2894,2016-12-23 19:56:00,1,36,3.95,Mushroom Rice
2895,2016-12-23 19:43:00,1,28,3.95,Onion Bhajee
2896,2016-12-23 19:45:00,1,47,3.95,Madras Sauce
2898,2016-12-23 19:28:00,1,35,3.95,Meat Samosa
2898,2016-12-23 19:28:00,1,28,3.95,Onion Bhajee
12252,2016-12-23 18:54:00,1,45,3.95,Saag Rice
10999,2016-12-23 18:54:00,1,35,3.95,Meat Samosa
12253,2016-12-23 17:26:00,1,35,3.95,Meat Samosa
2900,2016-12-22 21:58:00,1,28,3.95,Onion Bhajee
11000,2016-12-22 21:07:00,1,34,3.95,Special Fried Rice
2901,2016-12-22 19:24:00,1,45,3.95,Saag Rice
4572,2016-12-21 22:20:00,1,28,3.95,Onion Bhajee
4573,2016-12-21 17:44:00,1,28,3.95,Onion Bhajee
2903,2016-12-21 17:42:00,1,28,3.95,Onion Bhajee
7577,2016-12-21 17:32:00,1,35,3.95,Meat Samosa
7578,2016-12-20 22:31:00,1,34,3.95,Special Fried Rice
11002,2016-12-20 20:07:00,1,28,3.95,Onion Bhajee
11002,2016-12-20 20:07:00,1,47,3.95,Madras Sauce
11003,2016-12-20 18:46:00,1,28,3.95,Onion Bhajee
4574,2016-12-20 18:28:00,1,30,3.95,French Fries
2904,2016-12-20 18:22:00,1,34,3.95,Special Fried Rice
4575,2016-12-20 18:20:00,1,36,3.95,Mushroom Rice
12254,2016-12-19 20:43:00,1,31,3.95,Garlic Rice
4577,2016-12-19 18:38:00,1,42,3.95,Keema Rice
12255,2016-12-18 18:30:00,1,36,3.95,Mushroom Rice
11005,2016-12-18 17:01:00,1,36,3.95,Mushroom Rice
2913,2016-12-17 21:47:00,1,28,3.95,Onion Bhajee
7581,2016-12-17 20:54:00,1,28,3.95,Onion Bhajee
7581,2016-12-17 20:54:00,1,36,3.95,Mushroom Rice
7581,2016-12-17 20:54:00,1,46,3.95,Masala Sauce
7582,2016-12-17 20:29:00,1,28,3.95,Onion Bhajee
7582,2016-12-17 20:29:00,1,36,3.95,Mushroom Rice
7582,2016-12-17 20:29:00,1,46,3.95,Masala Sauce
11006,2016-12-17 20:05:00,1,35,3.95,Meat Samosa
11007,2016-12-17 19:39:00,1,28,3.95,Onion Bhajee
2915,2016-12-17 19:01:00,2,34,3.95,Special Fried Rice
11008,2016-12-17 18:53:00,1,28,3.95,Onion Bhajee
11009,2016-12-17 18:31:00,1,28,3.95,Onion Bhajee
11009,2016-12-17 18:31:00,1,29,3.95,Lemon Rice
2916,2016-12-17 18:18:00,1,36,3.95,Mushroom Rice
11011,2016-12-17 17:38:00,1,35,3.95,Meat Samosa
11011,2016-12-17 17:38:00,2,28,3.95,Onion Bhajee
11011,2016-12-17 17:38:00,3,42,3.95,Keema Rice
11012,2016-12-17 17:34:00,1,28,3.95,Onion Bhajee
2918,2016-12-16 19:23:00,1,49,3.95,Bengal Salad
7588,2016-12-16 19:16:00,1,35,3.95,Meat Samosa
11014,2016-12-16 19:15:00,1,32,3.95,Onion Rice
2919,2016-12-16 18:59:00,1,28,3.95,Onion Bhajee
2919,2016-12-16 18:59:00,1,36,3.95,Mushroom Rice
11015,2016-12-16 18:49:00,1,32,3.95,Onion Rice
2920,2016-12-16 17:21:00,1,28,3.95,Onion Bhajee
5437,2016-12-16 17:16:00,1,30,3.95,French Fries
5437,2016-12-16 17:16:00,1,37,3.95,Korma Sauce
5437,2016-12-16 17:16:00,1,34,3.95,Special Fried Rice
2921,2016-12-16 16:54:00,1,28,3.95,Onion Bhajee
2922,2016-12-16 13:02:00,1,31,3.95,Garlic Rice
11017,2016-12-15 19:27:00,1,35,3.95,Meat Samosa
4581,2016-12-15 18:17:00,2,28,3.95,Onion Bhajee
11018,2016-12-15 18:10:00,1,30,3.95,French Fries
12256,2016-12-15 17:47:00,1,36,3.95,Mushroom Rice
4582,2016-12-15 12:04:00,1,30,3.95,French Fries
2925,2016-12-15 08:35:00,1,35,3.95,Meat Samosa
2925,2016-12-15 08:35:00,2,28,3.95,Onion Bhajee
2925,2016-12-15 08:35:00,1,40,3.95,Curry Sauce
2925,2016-12-15 08:35:00,1,43,3.95,Stuffed Paratha
2925,2016-12-15 08:35:00,2,36,3.95,Mushroom Rice
2925,2016-12-15 08:35:00,1,29,3.95,Lemon Rice
2925,2016-12-15 08:35:00,2,45,3.95,Saag Rice
2925,2016-12-15 08:35:00,1,34,3.95,Special Fried Rice
12257,2016-12-14 19:22:00,1,34,3.95,Special Fried Rice
